1.0 3.0 3.5
1.0 7.0 3.5
2.0 13.0 2.0
3.0 15.0 1.0
3.0 29.0 3.0
3.0 43.0 4.0
3.0 44.0 4.0
3.0 47.0 2.5
3.0 55.0 2.5
3.0 62.0 4.0
3.0 77.0 3.5
3.0 80.0 2.5
3.0 84.0 3.5
3.0 86.0 3.5
3.0 97.0 4.0
3.0 98.0 2.5
3.0 103.0 4.0
3.0 105.0 3.0
3.0 110.0 4.0
3.0 111.0 4.0
3.0 119.0 2.0
3.0 120.0 2.5
3.0 123.0 3.5
3.0 134.0 2.5
3.0 136.0 4.0
3.0 138.0 1.5
3.0 142.0 4.0
3.0 147.0 4.0
3.0 150.0 2.0
3.0 154.0 1.5
3.0 157.0 1.5
3.0 160.0 3.0
3.0 164.0 3.5
3.0 169.0 3.5
3.0 173.0 2.0
3.0 179.0 2.5
3.0 180.0 2.5
3.0 182.0 3.0
3.0 194.0 3.5
3.0 196.0 1.5
3.0 198.0 4.0
3.0 201.0 3.0
4.0 206.0 3.0
6.0 209.0 4.0
7.0 2.0 4.0
7.0 205.0 2.5
7.0 214.0 1.5
11.0 7.0 4.0
12.0 2.0 3.5
12.0 11.0 4.0
13.0 4.0 4.0
13.0 11.0 4.0
13.0 222.0 4.0
13.0 229.0 0.5
14.0 233.0 3.0
16.0 207.0 4.0
18.0 9.0 3.5
19.0 3.0 2.5
19.0 240.0 2.5
21.0 6.0 4.0
21.0 8.0 4.0
21.0 205.0 4.0
21.0 213.0 3.0
21.0 234.0 3.0
21.0 243.0 4.0
21.0 250.0 4.0
21.0 252.0 3.0
21.0 253.0 3.5
21.0 256.0 3.0
22.0 2.0 4.0
22.0 219.0 3.0
23.0 5.0 3.0
23.0 9.0 3.0
25.0 3.0 4.0
25.0 121.0 3.0
25.0 212.0 2.0
25.0 214.0 2.0
25.0 216.0 3.0
25.0 217.0 2.0
25.0 219.0 3.5
25.0 235.0 1.5
25.0 245.0 3.5
26.0 214.0 0.5
26.0 260.0 1.0
27.0 7.0 1.0
27.0 11.0 4.0
27.0 213.0 4.0
27.0 239.0 1.5
28.0 5.0 3.5
28.0 9.0 3.5
28.0 12.0 3.0
28.0 121.0 3.0
28.0 210.0 2.5
28.0 212.0 3.0
28.0 236.0 4.0
28.0 241.0 3.0
28.0 247.0 3.0
28.0 256.0 2.5
29.0 242.0 3.5
29.0 265.0 3.0
29.0 277.0 0.5
29.0 281.0 3.5
29.0 282.0 3.0
29.0 289.0 4.0
29.0 293.0 3.5
29.0 296.0 0.5
29.0 300.0 3.0
30.0 8.0 4.0
30.0 9.0 2.5
30.0 210.0 0.5
30.0 212.0 0.5
30.0 234.0 0.5
30.0 243.0 2.0
30.0 246.0 0.5
30.0 248.0 2.5
30.0 250.0 4.0
30.0 253.0 1.5
30.0 257.0 4.0
31.0 1.0 3.5
32.0 236.0 2.5
33.0 1.0 1.5
33.0 2.0 3.5
33.0 207.0 3.0
34.0 12.0 2.0
34.0 205.0 2.0
34.0 234.0 4.0
35.0 311.0 4.0
36.0 5.0 4.0
36.0 8.0 4.0
36.0 17.0 4.0
36.0 207.0 4.0
36.0 211.0 4.0
36.0 213.0 4.0
37.0 2.0 3.5
37.0 8.0 4.0
37.0 9.0 4.0
37.0 12.0 3.5
37.0 215.0 4.0
37.0 220.0 3.0
37.0 233.0 4.0
37.0 236.0 4.0
37.0 249.0 4.0
38.0 1.0 3.0
38.0 2.0 0.5
38.0 3.0 2.5
38.0 205.0 1.0
38.0 210.0 1.0
38.0 211.0 3.5
38.0 214.0 2.5
38.0 243.0 0.5
38.0 248.0 1.0
38.0 249.0 1.0
39.0 8.0 4.0
39.0 9.0 4.0
39.0 12.0 2.5
39.0 215.0 3.5
42.0 278.0 0.5
44.0 10.0 3.5
44.0 13.0 2.5
45.0 11.0 1.0
45.0 251.0 4.0
46.0 2.0 4.0
46.0 250.0 3.5
46.0 254.0 4.0
47.0 314.0 3.5
49.0 11.0 4.0
50.0 1.0 3.5
50.0 3.0 3.5
50.0 7.0 2.5
50.0 13.0 4.0
50.0 121.0 4.0
50.0 211.0 4.0
50.0 220.0 3.5
50.0 241.0 3.0
51.0 318.0 2.0
51.0 323.0 0.5
51.0 326.0 0.5
51.0 327.0 1.0
53.0 7.0 4.0
53.0 207.0 4.0
53.0 211.0 4.0
53.0 213.0 3.5
53.0 214.0 3.0
53.0 215.0 3.5
53.0 236.0 3.5
53.0 247.0 3.5
53.0 248.0 4.0
53.0 249.0 2.5
53.0 255.0 2.5
54.0 257.0 3.5
55.0 6.0 3.5
55.0 11.0 3.5
55.0 13.0 4.0
55.0 17.0 2.5
55.0 215.0 4.0
55.0 220.0 3.0
56.0 1.0 3.0
56.0 211.0 3.0
56.0 219.0 4.0
56.0 234.0 0.5
56.0 236.0 1.5
56.0 243.0 1.0
58.0 340.0 3.0
60.0 8.0 0.5
61.0 8.0 3.0
61.0 10.0 1.5
61.0 207.0 1.0
62.0 7.0 3.0
63.0 2.0 4.0
63.0 242.0 4.0
63.0 278.0 3.5
64.0 3.0 3.0
64.0 10.0 3.5
64.0 11.0 4.0
64.0 121.0 3.0
64.0 205.0 2.5
64.0 219.0 3.0
64.0 239.0 4.0
64.0 246.0 3.0
64.0 250.0 3.5
64.0 253.0 2.0
64.0 257.0 2.0
65.0 9.0 2.5
65.0 17.0 3.0
65.0 349.0 4.0
66.0 207.0 2.0
66.0 210.0 4.0
67.0 1.0 3.0
67.0 6.0 3.5
67.0 17.0 3.0
67.0 220.0 3.0
67.0 241.0 3.0
68.0 1.0 4.0
68.0 5.0 4.0
68.0 6.0 4.0
68.0 17.0 4.0
68.0 206.0 4.0
68.0 210.0 4.0
68.0 245.0 4.0
68.0 249.0 4.0
68.0 251.0 4.0
69.0 207.0 3.0
69.0 219.0 2.5
70.0 2.0 3.5
70.0 17.0 4.0
71.0 207.0 4.0
72.0 6.0 4.0
72.0 8.0 4.0
72.0 9.0 3.0
72.0 10.0 4.0
72.0 205.0 3.0
72.0 210.0 4.0
72.0 243.0 3.0
72.0 248.0 4.0
72.0 251.0 4.0
73.0 3.0 3.5
73.0 8.0 3.0
73.0 121.0 3.5
73.0 207.0 3.5
73.0 211.0 3.0
73.0 212.0 3.0
73.0 219.0 3.5
73.0 220.0 3.0
73.0 234.0 3.5
73.0 245.0 3.0
73.0 257.0 3.0
78.0 354.0 0.5
78.0 357.0 3.5
78.0 359.0 1.5
78.0 364.0 0.5
78.0 371.0 2.5
78.0 375.0 2.0
78.0 378.0 1.0
79.0 8.0 0.5
79.0 218.0 1.5
79.0 248.0 1.5
79.0 251.0 1.5
79.0 273.0 2.0
79.0 309.0 0.5
79.0 318.0 0.5
79.0 335.0 3.5
79.0 378.0 3.0
79.0 387.0 0.5
79.0 396.0 4.0
79.0 401.0 2.5
79.0 411.0 4.0
79.0 419.0 2.0
79.0 420.0 1.0
79.0 421.0 4.0
79.0 428.0 3.0
79.0 431.0 1.5
79.0 439.0 1.5
79.0 441.0 2.5
79.0 448.0 2.5
79.0 450.0 1.5
79.0 456.0 4.0
79.0 459.0 0.5
79.0 461.0 2.0
79.0 465.0 4.0
79.0 469.0 2.0
79.0 479.0 4.0
79.0 482.0 2.5
79.0 484.0 4.0
79.0 487.0 4.0
79.0 516.0 2.5
79.0 517.0 1.5
79.0 518.0 0.5
80.0 432.0 4.0
81.0 13.0 2.5
81.0 249.0 2.0
81.0 489.0 1.0
81.0 523.0 1.5
81.0 530.0 4.0
81.0 531.0 1.5
81.0 534.0 3.0
81.0 546.0 4.0
81.0 547.0 2.5
81.0 549.0 4.0
82.0 4.0 3.0
82.0 8.0 4.0
83.0 4.0 4.0
83.0 5.0 2.5
83.0 7.0 2.5
83.0 10.0 3.0
83.0 84.0 3.0
83.0 206.0 4.0
83.0 211.0 3.5
83.0 213.0 3.5
83.0 220.0 2.5
83.0 235.0 3.5
83.0 255.0 2.5
84.0 205.0 4.0
84.0 219.0 2.5
84.0 236.0 4.0
84.0 243.0 3.0
84.0 255.0 3.0
85.0 4.0 4.0
85.0 207.0 4.0
85.0 245.0 4.0
86.0 1.0 4.0
86.0 13.0 4.0
86.0 205.0 4.0
86.0 210.0 4.0
86.0 235.0 1.5
86.0 236.0 4.0
86.0 246.0 4.0
86.0 248.0 4.0
86.0 250.0 4.0
86.0 251.0 4.0
87.0 17.0 2.5
87.0 205.0 1.5
88.0 17.0 4.0
88.0 215.0 3.0
88.0 250.0 4.0
89.0 257.0 2.5
90.0 205.0 3.5
90.0 215.0 2.5
91.0 216.0 2.0
91.0 242.0 3.0
91.0 254.0 2.0
91.0 352.0 1.5
91.0 425.0 4.0
91.0 557.0 3.0
91.0 558.0 4.0
91.0 559.0 2.0
91.0 562.0 4.0
91.0 571.0 4.0
92.0 11.0 3.0
92.0 13.0 2.0
92.0 215.0 2.5
92.0 255.0 3.0
93.0 2.0 3.0
93.0 13.0 3.0
93.0 215.0 2.5
94.0 10.0 3.0
94.0 234.0 3.0
95.0 11.0 4.0
95.0 207.0 3.5
95.0 210.0 3.5
95.0 211.0 0.5
95.0 213.0 3.5
95.0 577.0 2.0
96.0 4.0 2.5
96.0 7.0 1.5
96.0 11.0 3.5
96.0 121.0 4.0
96.0 236.0 3.5
96.0 244.0 3.5
