1.0 1.0 2.0
1.0 12.0 4.0
3.0 22.0 2.0
3.0 27.0 4.0
3.0 28.0 3.0
3.0 49.0 3.0
3.0 50.0 4.0
3.0 51.0 0.5
3.0 53.0 4.0
3.0 54.0 4.0
3.0 56.0 2.5
3.0 68.0 4.0
3.0 69.0 3.0
3.0 70.0 2.5
3.0 72.0 2.5
3.0 83.0 2.5
3.0 88.0 2.5
3.0 94.0 4.0
3.0 96.0 4.0
3.0 99.0 3.0
3.0 104.0 2.0
3.0 113.0 1.0
3.0 115.0 4.0
3.0 116.0 1.0
3.0 118.0 4.0
3.0 126.0 4.0
3.0 131.0 2.5
3.0 132.0 4.0
3.0 137.0 1.0
3.0 139.0 3.0
3.0 143.0 1.5
3.0 144.0 4.0
3.0 153.0 2.0
3.0 184.0 1.0
3.0 188.0 4.0
3.0 189.0 4.0
3.0 190.0 4.0
3.0 195.0 1.5
3.0 197.0 3.0
3.0 199.0 3.0
3.0 204.0 3.0
4.0 3.0 2.5
5.0 208.0 3.0
6.0 7.0 3.5
7.0 10.0 4.0
7.0 215.0 3.5
10.0 10.0 4.0
11.0 1.0 3.0
12.0 84.0 1.5
12.0 211.0 2.5
13.0 207.0 2.5
13.0 218.0 3.0
13.0 230.0 3.0
14.0 205.0 0.5
14.0 235.0 0.5
16.0 2.0 4.0
16.0 7.0 3.5
19.0 238.0 2.0
21.0 2.0 4.0
21.0 3.0 3.0
21.0 211.0 4.0
21.0 212.0 3.5
21.0 215.0 4.0
21.0 233.0 4.0
21.0 239.0 3.0
21.0 245.0 4.0
21.0 247.0 4.0
21.0 248.0 4.0
21.0 257.0 4.0
22.0 11.0 4.0
23.0 3.0 4.0
25.0 6.0 3.5
25.0 17.0 3.0
25.0 220.0 0.5
25.0 233.0 3.0
25.0 236.0 3.5
25.0 239.0 2.0
25.0 244.0 3.5
25.0 248.0 4.0
25.0 250.0 4.0
25.0 251.0 3.0
27.0 212.0 3.0
27.0 214.0 3.0
27.0 217.0 3.5
27.0 219.0 1.0
27.0 252.0 1.5
28.0 3.0 2.0
28.0 4.0 3.0
28.0 6.0 2.0
28.0 8.0 4.0
28.0 10.0 1.5
28.0 11.0 2.0
28.0 206.0 3.5
28.0 216.0 2.0
28.0 244.0 2.0
28.0 246.0 2.0
29.0 59.0 0.5
29.0 218.0 4.0
29.0 269.0 3.0
29.0 286.0 4.0
29.0 288.0 3.0
29.0 294.0 3.5
29.0 297.0 3.5
29.0 302.0 3.5
29.0 304.0 0.5
29.0 307.0 4.0
30.0 2.0 0.5
30.0 17.0 4.0
30.0 214.0 1.0
30.0 216.0 4.0
30.0 219.0 4.0
30.0 233.0 0.5
30.0 249.0 1.0
30.0 255.0 0.5
30.0 256.0 4.0
31.0 2.0 2.5
31.0 215.0 3.5
32.0 7.0 3.0
32.0 12.0 2.5
32.0 206.0 3.0
33.0 4.0 4.0
33.0 236.0 3.5
34.0 3.0 3.0
34.0 10.0 4.0
34.0 257.0 2.0
35.0 2.0 3.0
35.0 309.0 4.0
36.0 7.0 4.0
36.0 10.0 4.0
36.0 205.0 4.0
36.0 215.0 4.0
36.0 234.0 3.0
36.0 235.0 3.5
37.0 5.0 4.0
37.0 10.0 4.0
37.0 11.0 3.5
37.0 205.0 4.0
37.0 206.0 4.0
37.0 217.0 3.5
37.0 244.0 4.0
37.0 247.0 4.0
37.0 256.0 3.5
37.0 257.0 3.5
38.0 17.0 3.5
38.0 84.0 2.0
38.0 216.0 1.0
38.0 239.0 0.5
38.0 244.0 0.5
38.0 245.0 1.0
38.0 247.0 1.5
38.0 250.0 1.0
38.0 253.0 2.5
38.0 312.0 4.0
39.0 5.0 4.0
39.0 17.0 4.0
39.0 257.0 3.0
41.0 11.0 4.0
41.0 215.0 4.0
42.0 7.0 4.0
43.0 10.0 2.0
44.0 4.0 4.0
44.0 207.0 4.0
45.0 4.0 1.5
45.0 13.0 1.5
46.0 4.0 3.0
46.0 12.0 3.5
46.0 220.0 3.5
46.0 251.0 4.0
47.0 313.0 4.0
48.0 12.0 3.5
49.0 246.0 3.5
50.0 2.0 3.0
50.0 11.0 4.0
50.0 206.0 4.0
50.0 215.0 3.5
50.0 217.0 3.0
50.0 236.0 4.0
50.0 254.0 3.0
50.0 255.0 3.5
51.0 235.0 3.5
51.0 316.0 4.0
51.0 317.0 2.0
51.0 325.0 2.5
51.0 332.0 1.5
52.0 10.0 3.5
52.0 11.0 4.0
53.0 5.0 2.5
53.0 10.0 4.0
53.0 17.0 3.0
53.0 84.0 4.0
53.0 210.0 3.5
53.0 216.0 4.0
53.0 235.0 3.5
53.0 239.0 3.5
53.0 243.0 3.5
55.0 2.0 3.0
55.0 4.0 3.0
55.0 8.0 3.0
55.0 211.0 4.0
55.0 255.0 3.5
56.0 2.0 1.0
56.0 5.0 3.5
56.0 9.0 3.5
56.0 13.0 1.5
56.0 84.0 4.0
56.0 250.0 1.0
56.0 339.0 2.5
57.0 17.0 1.5
58.0 212.0 1.0
60.0 13.0 4.0
60.0 215.0 4.0
61.0 12.0 3.0
61.0 211.0 2.0
61.0 214.0 4.0
63.0 9.0 3.5
63.0 292.0 3.5
63.0 342.0 3.5
64.0 4.0 4.0
64.0 9.0 4.0
64.0 206.0 4.0
64.0 210.0 2.5
64.0 211.0 3.0
64.0 217.0 3.5
64.0 233.0 2.5
64.0 243.0 2.5
64.0 247.0 2.0
64.0 249.0 2.5
65.0 207.0 1.5
65.0 220.0 4.0
65.0 239.0 2.5
66.0 2.0 3.0
67.0 7.0 4.0
67.0 8.0 4.0
67.0 9.0 4.0
67.0 12.0 3.5
67.0 235.0 2.5
68.0 8.0 4.0
68.0 11.0 4.0
68.0 13.0 4.0
68.0 121.0 4.0
68.0 211.0 4.0
